name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,easting,northing,longitude,latitude,runtime
The Corner Shop,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,123 Shoreditch High Street,Hackney,,533399.000122197,182654.00012159348,-0.07679402739966969,51.52654045706335,11/27/2022
Britannia,Islington,,5300052261,E09000019,Bunhill,E05000367,94 Ironmonger Row,Islington,,532280.000122197,182656.00012159348,-0.09291618177219621,51.526821708645194,11/27/2022
Regent's Park Open Air Theatre,City Of Westminster,www.openairtheatre.com,10091898189,E09000033,Regent's Park,E05000643,Open Air Theatre Inner Circle,Regents Park,City Of Westminster,528119.000122197,182661.00012159348,-0.1528695117229123,51.52782621210765,11/27/2022
Trafik,Hackney,www.trafik-london.com,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,331 Old Street,Hackney,,533248.000122197,182661.00012159348,-0.07896702037402534,51.526639025224995,11/27/2022
333 Club,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,333 Old Street,Hackney,,533255.000122197,182664.00012159348,-0.07886502748232475,51.526664335390706,11/27/2022
Star Of Bethnal Green,Tower Hamlets,www.starofbethnalgreen.co.uk/,6169765,E09000030,St. Peter's,E05009331,359 Bethnal Green Road,Tower Hamlets,,534525.000122197,182669.00012159348,-0.060564782296155445,51.52640810770282,11/27/2022
The Misty Moon,Tower Hamlets,,6128538,E09000030,St. Peter's,E05009331,456 Bethnal Green Road,Tower Hamlets,,534790.000122197,182678.00012159348,-0.05674321764842064,51.52642579214202,11/27/2022
Bloc,Tower Hamlets,www.blocorganisation.com/,6189130,E09000030,Bromley North,E05009321,Unit 3 2-40,Autumn Street,Tower Hamlets,537431.000122197,182686.00012149662,-0.018689264780749205,51.52586103528499,11/27/2022
Shoreditch Platform,Hackney,,10091775140,E09000012,Hoxton East & Shoreditch,E05009377,1 Kingsland Road,Hackney,,533400.000122197,182692.00012159348,-0.07676522550258601,51.52688174182011,11/27/2022
The Old Shoreditch Station,Hackney,,10091775140,E09000012,Hoxton East & Shoreditch,E05009377,1 Kingsland Road,Hackney,,533400.000122197,182692.00012159348,-0.07676522550258601,51.52688174182011,11/27/2022
Hoxton Square Bar And Kitchen,Hackney,www.hoxtonsquarebar.com,10091942715,E09000012,Hoxton East & Shoreditch,E05009377,2-4 Hoxton Square London,,,533146.000122197,182698.00012159348,-0.08042267516732579,51.52699562251489,11/27/2022
Electricity Showrooms,Hackney,www.electricityshowrooms.com,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,39 Hoxton Square,Hackney,,533263.000122197,182699.00012159348,-0.07873651756580888,51.52697700641828,11/27/2022
Charlie Wright's International Bar,Hackney,,100000000000,E09000012,Hoxton West,E05009378,45 Pitfield Street,Hackney,,533020.000122197,182716.00012159348,-0.08223133389154762,51.52718709591068,11/27/2022
Troy Bar,Hackney,www.troybar.co.uk,10008242403,E09000012,Hoxton East & Shoreditch,E05009377,10 Hoxton Street,Hackney,,533287.000122197,182717.00012159348,-0.07838390454302402,51.52713311442826,11/27/2022
Catch,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,22 Kingsland Road,Hackney,,533437.000122197,182732.00012159348,-0.0762169622694332,51.52723249419999,11/27/2022
The Red Lion,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,41 Hoxton Street,Hackney,,533264.000122197,182767.00012159348,-0.0786963774779683,51.52758791390901,11/27/2022
Looking Glass Cocktail Club,Hackney,,10008330559,E09000012,Hoxton East & Shoreditch,E05009377,Flat 1 The Storehouse,49,Hackney Road,533543.000122197,182785.00012159348,-0.07466957307996602,51.52768376341328,11/27/2022
The Bridge,Tower Hamlets,,6152668,E09000030,Bromley North,E05009321,28 Hancock Road,Tower Hamlets,,538108.000122197,182785.00012149662,-0.008896617039656808,51.526585563588576,11/27/2022
The Water Rats,Camden,www.thewaterratsvenue.london,5021978,E09000007,King's Cross,E05000141,328 Gray's Inn Road,Camden,,530548.000122197,182804.00012159348,-0.11781700968698848,51.528555010308594,11/27/2022
Bethnal Green Working Men's Club,Tower Hamlets,www.workersplaytime.net,6352752,E09000030,St. Peter's,E05009331,Pollard Row Tower Hamlets,,,534374.000122197,182812.00012159348,-0.06268583433324171,51.527729251719244,11/27/2022
Basing House,Hackney,www.basinghouse.co.uk/,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,25 Kingsland Road,Hackney,,533413.000122197,182860.00012159348,-0.07651427258750705,51.52838855211674,11/27/2022
Sadler's Wells,Islington,www.sadlerswells.com,5300080047,E09000019,Clerkenwell,E05000370,Rosebery Avenue Islington,,,531458.000122197,182868.00012159348,-0.10468083892137667,51.5289190551349,11/27/2022
Harlequin,Islington,www.harlequinpub.co.uk,5300003134,E09000019,Clerkenwell,E05000370,27 Arlington Way,Islington,,531460.000122197,182920.00012159348,-0.10463260753778865,51.52938594138187,11/27/2022
Lion & Lamb,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,Fanshaw Street Hackney,,,533172.000122197,182934.00012159348,-0.07995881078681404,51.52911051934519,11/27/2022
Dundee Arms,Tower Hamlets,www.thedundeearms.com,6021563,E09000030,St. Peter's,E05009331,339 Cambridge Heath Road,Tower Hamlets,,534931.000122197,182949.00012159348,-0.05460785877495392,51.52882766563736,11/27/2022
Big Chill House,Camden,www.wearebigchill.com/house,5022144,E09000007,King's Cross,E05000141,257-259 Pentonville Road,Camden,,530509.000122197,182981.00012159348,-0.11831336629867985,51.53015483383585,11/27/2022
Scala,Camden,www.scala.co.uk,0,E09000007,King's Cross,E05000141,275 Pentonville Rd Kings Cross,London,,530458.000122197,182983.00012159348,-0.11904751996037845,51.53018459696914,11/27/2022
The Macbeth,Hackney,www.themacbeth.co.uk,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,70 Hoxton Street,Hackney,,533276.000122197,182995.00012159348,-0.07843718351353993,51.5296342088699,11/27/2022
The Gallery Cafe,Tower Hamlets,,6040154,E09000030,St. Peter's,E05009331,21 Old Ford Road,Tower Hamlets,,535047.000122197,183025.00012159348,-0.05290729952044406,51.529482961878195,11/27/2022
Load Of Hay,Hillingdon,,100000000000,E09000017,Uxbridge South,E05000341,33 Villier Street,Hillingdon,,505726.0001221001,183039.00012169778,-0.4754666931004724,51.53586217624759,11/27/2022
Folklore,Tower Hamlets,,6005502,E09000030,Weavers,E05009335,186 Hackney Road,Tower Hamlets,,533811.000122197,183066.00012159348,-0.07070131015923577,51.53014575739165,11/27/2022
Fellow,Islington,www.thefellow.co.uk,5300100120,E09000019,Caledonian,E05000368,24 York Way,Islington,,530339.000122197,183084.00012159348,-0.12072488896216808,51.531119833693715,11/27/2022
Old Red Lion,Islington,www.oldredliontheatre.co.uk/pub.html,5300085363,E09000019,Bunhill,E05000367,418 St. John Street,Islington,,531481.000122197,183097.00012159348,-0.10426391814995302,51.530971844515854,11/27/2022
Simmons Bar,Islington,,10012787685,E09000019,Caledonian,E05000368,32 Caledonian Road,Islington,,530462.000122197,183110.00012159348,-0.11894282409007167,51.53132509896572,11/27/2022
The Lexington,Islington,www.thelexington.co.uk,5300073232,E09000019,Barnsbury,E05000366,96-98 Pentonville Road,Islington,,531094.000122197,183119.00012159348,-0.1098323478091274,51.53125957406819,11/27/2022
A Portuguese Love Affair Deli Café,Tower Hamlets,,6161297,E09000030,Weavers,E05009335,326 Hackney Road,Tower Hamlets,,534203.000122197,183120.00012159348,-0.06503230097032357,51.53053802223027,11/27/2022
Charles Lamb,Islington,www.thecharleslambpub.com,5300029797,E09000019,St. Peter's,E05000380,16 Elia Street,Islington,,531759.000122197,183160.00012159348,-0.10023441543374574,51.53147324076396,11/27/2022
Beehive,Hackney,,100000000000,E09000012,Hoxton West,E05009378,36 New North Road,Hackney,,532839.000122197,183174.00012159348,-0.08466648952665523,51.53134595549282,11/27/2022
Hoxton Hall,Hackney,www.hoxtonhall.co.uk,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,130 Hoxton Street,Hackney,,533274.000122197,183176.00012159348,-0.07839749245662038,51.53126140013339,11/27/2022
King Charles I,Islington,,5300068335,E09000019,Caledonian,E05000368,55-57 Northdown Street,Islington,,530515.000122197,183182.00012159348,-0.1181524004983748,51.531959955278175,11/27/2022
Number 177 Bar,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,177 Hoxton Street,Hackney,,533241.000122197,183187.00012159348,-0.07886885026432448,51.53136805141477,11/27/2022
Electrowerkz,Islington,,5300092109,E09000019,St. Peter's,E05000380,7 Torrens Street,Islington,,531545.000122197,183206.00012159348,-0.10330096472344916,51.53193657519563,11/27/2022
Sebright Arms,Tower Hamlets,www.sebrightarms.co.uk,6021840,E09000030,St. Peter's,E05009331,31-35 Coate Street,Tower Hamlets,,534446.000122197,183232.00012159348,-0.061488063650280624,51.531486781222256,11/27/2022
Apiary Studios,Tower Hamlets,www.apiarystudios.org,6021862,E09000030,St. Peter's,E05009331,458 Hackney Road,Tower Hamlets,,534728.000122197,183247.00012159348,-0.057418813788995146,51.531554357971785,11/27/2022
Lincoln Lounge,Islington,,5300100130,E09000019,Caledonian,E05000368,52 York Way,Islington,,530342.000122197,183260.00012159348,-0.12061650163416486,51.53270096146321,11/27/2022
Queens Arms,City Of Westminster,www.queensarmspub.co.uk,100000000000,E09000033,Maida Vale,E05000640,1 Kilburn High Road,City Of Westminster,,525625.000122197,183345.00012159348,-0.18856268868379036,51.53453443776722,11/27/2022
O2 Academy Islington,Islington,www.academymusicgroup.com/o2academyislington,10001296717,E09000019,St. Mary's,E05000379,16 Parkfield Street,Islington,,531477.000122197,183376.00012159348,-0.10421736733376434,51.53348029725511,11/27/2022
Shelter,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,267 Kingsland Road,Hackney,,533461.000122197,183614.00012159348,-0.07553683600928625,51.53515369322404,11/27/2022
Crown,Tower Hamlets,www.thecrownbow.co.uk,6041717,E09000030,Bow West,E05009320,223 Grove Road,Tower Hamlets,,535926.000122197,183376.00012159348,-0.040106423860341654,51.53242651722481,11/27/2022
Oval Space,Tower Hamlets,www.ovalspace.co.uk/about/the-venues/oval-space,6155537,E09000030,St. Peter's,E05009331,29-32 The Oval,Tower Hamlets,,534698.000122197,183377.00012159348,-0.05780136646490093,51.53272986435896,11/27/2022
David Roberts Art Foundation,Camden,www.davidrobertsartfoundation.com,5088004,E09000007,Regent's Park,E05000142,37 Camden High Street,Camden,,529154.000122197,183390.00012159348,-0.13768863783856955,51.53414243028886,11/27/2022
Hare,Tower Hamlets,,6023648,E09000030,St. Peter's,E05009331,505 Cambridge Heath Road,Tower Hamlets,,534826.000122197,183402.00012159348,-0.05594731412769094,51.53292398831523,11/27/2022
The Islington,Islington,www.theislington.com,5300092055,E09000019,Barnsbury,E05000366,1 Tolpuddle Street,Islington,,531270.000122197,183420.00012159348,-0.10718396437564205,51.53392392622108,11/27/2022
Kings Place,Islington,www.kingsplace.co.uk,10091005851,E09000019,Caledonian,E05000368,Kings Place 90,York Way,Islington,530382.000122197,183460.00012159348,-0.11996600884077638,51.53448924586011,11/27/2022
Camden Head,Islington,www.greeneking-pubs.co.uk/pub/camden-head-islington,5300015325,E09000019,St. Peter's,E05000380,2 Camden Walk,Islington,,531681.000122197,183565.00012159348,-0.10120690507553946,51.53513138403271,11/27/2022
Radicals And Victuallers,Islington,,5300094451,E09000019,St. Mary's,E05000379,59 Upper Street,Islington,,531577.000122197,183575.00012159348,-0.10270192509097499,51.53524551258111,11/27/2022
Kings Head Members Club,Hackney,,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,257 Kingsland Road,Hackney,,533460.000122197,183589.00012159348,-0.07556072526951325,51.53492924526817,11/27/2022
Denmark Arms,Newham,www.denmarkarms.co.uk,46003762,E09000025,East Ham Central,E05000480,381 Barking Road,Newham,,542562.000122197,183593.00012149662,0.05560007246066208,51.53273977717561,11/27/2022
The Star Of Kings,Islington,www.starofkings.co.uk,5300100171,E09000019,Caledonian,E05000368,126 York Way,Islington,,530343.000122197,183611.00012159348,-0.1204721280360727,51.53585538234229,11/27/2022
Ladybird / Basement Club,Islington,www.ladybirdbar.co.uk,10091816806,E09000019,St. Mary's,E05000379,70 Upper Street,Islington,,531600.000122197,183611.00012159348,-0.10235700925142602,51.5355637010666,11/27/2022
La Cabina,Hackney,,100000000000,E09000012,Haggerston,E05009375,232 Kingsland Road,Hackney,,533492.000122197,183613.00012159348,-0.07509047696550593,51.53513737504014,11/27/2022
Eleanor Arms,Tower Hamlets,www.eleanorarms.co.uk,6055447,E09000030,Bow East,E05009319,460 Old Ford Road,Tower Hamlets,,536520.000122197,183622.00012149662,-0.0314516712637009,51.53449401155329,11/27/2022
Guest Projects,Hackney,,100000000000,E09000012,London Fields,E05009381,Sunbury House 1,Andrews Road,Hackney,534539.000122197,183636.00012159348,-0.05999357582464583,51.53509549228018,11/27/2022
The Blues Kitchen,Camden,www.theblueskitchen.com/camden,5082330,E09000007,Regent's Park,E05000142,111-113 Camden High Street,Camden,,529010.000122197,183656.00012159348,-0.13966635036674793,51.53656609157571,11/27/2022
Green Note,Camden,www.greennote.co.uk,5124523,E09000007,Camden Town With Primrose Hill,E05000130,106 Parkway,Camden,,528687.000122197,183669.00012159348,-0.14431664923167042,51.53675667053661,11/27/2022
The Glory,Hackney,www.theglory.co,100000000000,E09000012,Hoxton East & Shoreditch,E05009377,281 Kingsland Road,Hackney,,533460.000122197,183673.00012159348,-0.07552887754277203,51.535684184830856,11/27/2022
Wenlock And Essex,Islington,www.wenlockandessex.com,0,E09000019,St. Peter's,E05000380,18-26 Essex Rd ,,,531796.000122197,183678.00012159348,-0.09950731763314664,51.53612013074271,11/27/2022
Camden Head,Camden,,5066460,E09000007,Camden Town With Primrose Hill,E05000130,100 Camden High Street,Camden,,529038.000122197,183688.00012159348,-0.1392510858623277,51.53684729722486,11/27/2022
The Dublin Castle,Camden,www.thedublincastle.com,5037821,E09000007,Camden Town With Primrose Hill,E05000130,94 Parkway,Camden,,528709.000122197,183690.00012159348,-0.14399190618092286,51.536940396229994,11/27/2022
The Lighthouse,Tower Hamlets,www.thelighthouse.pub,6075916,E09000030,Bow East,E05009319,421 Wick Lane,Tower Hamlets,,537307.000122197,183690.00012149662,-0.020084280994225392,51.53491423930787,11/27/2022
The View Tube,Newham,,10023996691,E09000025,Stratford And New Town,E05000492,Pudding Mill Lane Newham,,,537899.000122197,183698.00012149662,-0.011550247396679161,51.534841815625064,11/27/2022
Crown,Islington,www.crownislington.co.uk,5300021757,E09000019,Barnsbury,E05000366,116 Cloudesley Road,Islington,,531209.000122197,183738.00012159348,-0.10794448920716973,51.5367961485146,11/27/2022
The Old Queens Head,Islington,,5300031307,E09000019,St. Peter's,E05000380,44 Essex Road,Islington,,531851.000122197,183742.00012159348,-0.09869071574844772,51.53668248476534,11/27/2022
Cecil Sharp House,Camden,www.cecilsharphouse.org,5066674,E09000007,Camden Town With Primrose Hill,E05000130,Cecil Sharp House 2,Regents Park Road,Camden,528446.000122197,183756.00012159348,-0.14775819524584682,51.53759350296487,11/27/2022
Barrio North,Islington,www.barriobars.com/angel,10012788013,E09000019,St. Mary's,E05000379,45 Essex Road,Islington,,531814.000122197,183762.00012159348,-0.09921645486853978,51.536870877130454,11/27/2022
Kings Head,Islington,,5300031332,E09000019,St. Mary's,E05000379,59 Essex Road,Islington,,531836.000122197,183788.00012159348,-0.09888965982171898,51.53709941354374,11/27/2022
The Lighthouse,Islington,,0,E09000019,St. Peter's,E05000380,Unit 1a 190 New North Road,Islington,,532473.000122197,183812.00012159348,-0.08970039694863813,51.53716595752969,11/27/2022
Rosemary Branch Theatre,Islington,www.rosemarybranchtheatre.co.uk,5300082551,E09000019,Canonbury,E05000369,2 Shepperton Road,Islington,,532775.000122197,183814.00012159348,-0.08534732709112017,51.53711296709065,11/27/2022
Jazz Café,Camden,www.thejazzcafelondon.com,5048630,E09000007,Camden Town With Primrose Hill,E05000130,5 Parkway,Camden,,528880.000122197,183829.00012159348,-0.1414765498549213,51.538150666426596,11/27/2022
The Black Heart,Camden,www.ourblackheart.com,5082934,E09000007,Camden Town With Primrose Hill,E05000130,43161 Greenland Place,Camden,,528964.000122197,183850.00012159348,-0.14025821302318833,51.53832021971758,11/27/2022
Kings Head,Islington,www.kingsheadtheatrepub.co.uk,5300094557,E09000019,St. Mary's,E05000379,115 Upper Street,Islington,,531672.000122197,183861.00012159348,-0.10122587556889914,51.53779378625638,11/27/2022
The Victoria,Barking And Dagenham,www.brakspear.co.uk,100092379,E09000002,Abbey,E05000026,Axe Street Barking And Dagenham,,,544335.0001222938,183866.00012149662,0.08125883315119323,51.534742549967696,11/27/2022
St. Mary's Church,Islington,www.stmaryislington.org,5300095124,E09000019,St. Mary's,E05000379,St. Marys Church Office Upper Street,Islington,,531729.000122197,183874.00012159348,-0.10039952828336142,51.537897322603435,11/27/2022
The Underworld,Camden,www.theunderworldcamden.co.uk,5048636,E09000007,Camden Town With Primrose Hill,E05000130,174 Camden High Street,Camden,,528954.000122197,183890.00012159348,-0.140387681173887,51.53868201302834,11/27/2022
The Broadway Theatre,Barking And Dagenham,www.thebroadwaybarking.com,100058301,E09000002,Abbey,E05000026,Broadway Barking And Dagenham,,,544222.0001222938,183909.00012149662,0.07964818593475345,51.53515785395841,11/27/2022
Made In Brasil,Camden,,5034569,E09000007,Camden Town With Primrose Hill,E05000130,12 Inverness Street,Camden,,528807.000122197,183937.00012159348,-0.14248912876983455,51.53913800557275,11/27/2022
Boho Camden,Camden,,5016153,E09000007,Camden Town With Primrose Hill,E05000130,6 Inverness Street,Camden,,528819.000122197,183944.00012159348,-0.14231361374202123,51.53919818058235,11/27/2022
Electric Ballroom,Camden,www.electricballroom.co.uk,5021260,E09000007,Camden Town With Primrose Hill,E05000130,184 Camden High Street,Camden,,528884.000122197,183944.00012159348,-0.14137678555647612,51.539183339858255,11/27/2022
Martello Hall,Hackney,,100000000000,E09000012,London Fields,E05009381,137 Mare Street,Hackney,,534827.000122197,183984.00012159348,-0.05570998234897812,51.53815434107015,11/27/2022
Prince Albert,Camden,www.princealbertcamden.com,5037794,E09000007,Camden Town With Primrose Hill,E05000130,163 Royal College Street,Camden,,529288.000122197,183985.00012159348,-0.13553899369803243,51.539459426333345,11/27/2022
Mangle E8,Hackney,www.manglee8.com,0,E09000012,London Fields,E05009381,13-18 Warburton Rd London,,,534788.000122197,184007.00012159348,-0.056263230106629945,51.53837036382636,11/27/2022
Queens,Camden,www.thequeensprimrosehill.co.uk,5067103,E09000007,Camden Town With Primrose Hill,E05000130,49 Regents Park Road,Camden,,527854.000122197,184021.00012159348,-0.15619402823395948,51.54010968827901,11/27/2022
Constitution,Camden,www.conincamden.com,5063437,E09000007,St. Pancras And Somers Town,E05000143,42 St. Pancras Way,Camden,,529405.000122197,184028.00012159348,-0.1338368886417012,51.53981908008936,11/27/2022
London Stadium,Newham,www.london-stadium.com,10014035637,E09000025,Stratford And New Town,E05000492,Olympic Stadium Newham,,,537663.000122197,184057.00012149662,-0.014810669804303732,51.53812577355489,11/27/2022
Lockside Lounge,Camden,www.locksidecamden.com/,5135065,E09000007,Camden Town With Primrose Hill,E05000130,75-77 West Yard Camden Lock Place,Camden,,528625.000122197,184093.00012159348,-0.14505523008314664,51.54058160158747,11/27/2022
New Unity,Islington,,5300095057,E09000019,St. Mary's,E05000379,277 Upper Street,Islington,,531698.000122197,184109.00012159348,-0.10075835971268807,51.54001662041453,11/27/2022
Crown,Ealing,,12141051,E09000009,Northolt Mandeville,E05000184,Ealing Road Ealing,,,513084.0001221001,184122.00012169778,-0.3690635269760927,51.544170773345876,11/27/2022
The Dolphin,Hackney,,100000000000,E09000012,London Fields,E05009381,165 Mare Street,Hackney,,534898.000122197,184125.00012159348,-0.05463270725423919,51.53940457865738,11/27/2022
Dingwalls,Camden,www.dingwalls.com,5084282,E09000007,Camden Town With Primrose Hill,E05000130,Middle Yard Camden Lock,London,,528700.000122197,184135.00012159348,-0.1439588791991026,51.54094198626626,11/27/2022
Hawley,Camden,www.thehawleyarms.co.uk,5034203,E09000007,Camden Town With Primrose Hill,E05000130,2 Castlehaven Road,Camden,,528711.000122197,184190.00012159348,-0.14378021509097938,51.541433802069506,11/27/2022
Stour Space,Tower Hamlets,www.stourspace.co.uk,10091906334,E09000030,Bow East,E05009319,7 Roach Road,Tower Hamlets,,537333.000122197,184221.00012149662,-0.019502424114289495,51.53968004986102,11/27/2022
Islington Assembly Hall,Islington,www.islingtonassemblyhall.co.uk,10091816915,E09000019,St. Mary's,E05000379,Town Hall Upper Street,Islington,,531708.000122197,184241.00012159348,-0.10056482835881085,51.54120063649735,11/27/2022
Dead Dolls House Islington,Islington,www.thedeaddollshouse.co.uk/,5300094836,E09000019,St. Mary's,E05000379,181 Upper Street,Islington,,531632.000122197,184282.00012159348,-0.10164488233470871,51.541586857091396,11/27/2022
The Monarch,Camden,www.monarchbar.com,5083623,E09000007,Haverstock,E05000136,40-42 Chalk Farm Road,Camden,,528495.000122197,184298.00012159348,-0.14685408876603548,51.542453703192756,11/27/2022
Roundhouse,Camden,www.roundhouse.org.uk/,5109516,E09000007,Camden Town With Primrose Hill,E05000130,Chalk Farm Road Camden,,,528297.000122197,184302.00012159348,-0.14970656892491693,51.54253470681801,11/27/2022
Spiritual Caipirinha Bar,Camden,www.spiritualrecords.co.uk/spiritualbarlive,5138352,E09000007,Haverstock,E05000136,4-6 Ferdinand St London,,,528462.000122197,184324.00012159348,-0.1473202521460913,51.54269489792508,11/27/2022
Peoples Park Tavern,Hackney,www.peoplesparktavern.pub,100000000000,E09000012,Hackney Wick,E05009374,360 Victoria Park Road,Hackney,,536174.000122197,184350.00012159348,-0.03615599110152301,51.54112024454322,11/27/2022
The Haggerston,Hackney,,100000000000,E09000012,London Fields,E05009381,438 Kingsland Road,Hackney,,533532.000122197,184355.00012159348,-0.07423251631935576,51.54179653804389,11/27/2022
Joe's Bar,Camden,,5083232,E09000007,Haverstock,E05000136,78-79 Chalk Farm Road,Camden,,528282.000122197,184365.00012159348,-0.14989980759219507,51.54310434525922,11/27/2022
King Edward Vii,Newham,www.kingeddies.co.uk,10008984119,E09000025,Stratford And New Town,E05000492,47 Broadway,Newham,,539001.000122197,184366.00012149662,0.004593553915245595,51.54057479101626,11/27/2022
The Four Sisters Bar,Islington,www.foursistersbars.com,5300015680,E09000019,St. Mary's,E05000379,Canonbury Lane Islington,,,531660.000122197,184387.00012159348,-0.10120202557809142,51.54252401249372,11/27/2022
Hope & Anchor,Islington,www.hopeandanchor-islington.co.uk,5300094879,E09000019,St. Mary's,E05000379,207 Upper Street,Islington,,531607.000122197,184410.00012159348,-0.10195733634674611,51.54274308862329,11/27/2022
Brilliant Corners,Hackney,,10008291706,E09000012,London Fields,E05009381,470 Kingsland Road,Hackney,,533537.000122197,184439.00012159348,-0.07412857258976642,51.542550292918314,11/27/2022
Fieldworks,Hackney,,100000000000,E09000012,London Fields,E05009381,274 Richmond Road,Hackney,,534767.000122197,184463.00012159348,-0.05639124541836128,51.542473572486706,11/27/2022
The Yard Theatre,Tower Hamlets,www.theyardtheatre.co.uk,6077552,E09000030,Bow East,E05009319,Unit 2a Queens Yard,White Post Lane,Tower Hamlets,537167.000122197,184489.00012149662,-0.021790331520282865,51.54212895855404,11/27/2022
Black Horse,Ealing,www.blackhorsegreenford.co.uk,12054776,E09000009,Greenford Green,E05000178,425 Oldfield Lane North,Ealing,,514885.0001221001,184498.00012169778,-0.3429776870830596,51.54718668432171,11/27/2022
Ciao Ciao,Camden,,5033826,E09000007,West Hampstead,E05000145,334 Kilburn High Road,Camden,,524775.000122197,184506.00012159348,-0.20040100223200666,51.54515805597,11/27/2022
Crown & Treaty House,Hillingdon,,100000000000,E09000017,Uxbridge South,E05000341,90 Oxford Road,Hillingdon,,505197.0001221001,184528.00012169778,-0.48264661226158717,51.54934607186794,11/27/2022
Bar 512,Hackney,,100000000000,E09000012,London Fields,E05009381,512 Kingsland Road,Hackney,,533530.000122197,184542.00012159348,-0.07419037603400953,51.5434776471636,11/27/2022
Mick's Garage,Tower Hamlets,www.cratebrewery.com,6077550,E09000030,Bow East,E05009319,Unit 8a Queens Yard,White Post Lane,Tower Hamlets,537207.000122197,184557.00012149662,-0.021187309403857726,51.542730355192305,11/27/2022
Canonbury Tavern,Islington,www.thecanonbury.co.uk,5300015877,E09000019,Canonbury,E05000369,21 Canonbury Place,Islington,,532017.000122197,184579.00012159348,-0.09598439204664287,51.544166198303564,11/27/2022
Union Chapel,Islington,www.unionchapel.org.uk,10008975865,E09000019,St. Mary's,E05000379,19a Compton Terrace,Islington,,531661.000122197,184597.00012159348,-0.10110902875046933,51.544411153626264,11/27/2022
The Kenton,Hackney,www.kentonpub.co.uk,100000000000,E09000012,Hackney Wick,E05009374,Kenton Road Hackney,,,535709.000122197,184615.00012159348,-0.042755601444832966,51.543613866388995,11/27/2022
The Abbey Tavern,Camden,www.abbey-tavern.com,5042525,E09000007,Cantelowes,E05000131,124 Kentish Town Road,Camden,,528969.000122197,184626.00012159348,-0.13990172946076265,51.54529353262021,11/27/2022
The Fiddler's Elbow,Camden,www.thefiddlerselbow.co.uk,5051822,E09000007,Haverstock,E05000136,1 Malden Road,Camden,,528299.000122197,184639.00012159348,-0.14955484880077025,51.54556312235591,11/27/2022
Vinyl Pimp Record Shop,Hackney,www.vinylpimp.co.uk,10008318997,E09000012,Hackney Wick,E05009374,14 Felstead Street,Hackney,,536969.000122197,184675.00012149662,-0.02457163582747313,51.54384865167489,11/27/2022
Number 90,Hackney,www.number90bar.co.uk,100000000000,E09000012,Hackney Wick,E05009374,90 Wallis Road,Hackney,,537207.000122197,184685.00012149662,-0.021137394400384295,51.54388070047281,11/27/2022
Lift,Hackney,,10091775595,E09000012,Dalston,E05009370,574 Kingsland Road,Hackney,,533548.000122197,184713.00012159348,-0.07386602341393322,51.5450102247308,11/27/2022
The Rocksteady,Hackney,,10091775595,E09000012,Dalston,E05009370,574 Kingsland Road,Hackney,,533548.000122197,184713.00012159348,-0.07386602341393322,51.5450102247308,11/27/2022
Junction House,Hackney,,100000000000,E09000012,Dalston,E05009370,578 Kingsland Road,Hackney,,533548.000122197,184720.00012159348,-0.07386336619519494,51.54507313619438,11/27/2022
Grafton,Camden,www.thegraftonnw5.co.uk,5008133,E09000007,Kentish Town,E05000139,20 Prince Of Wales Road,Camden,,528753.000122197,184724.00012159348,-0.14297943176191713,51.54622365939757,11/27/2022
Duchess Of Kent,Islington,www.theduchessofkent.co.uk,5300057928,E09000019,St. Mary's,E05000379,441 Liverpool Road,Islington,,531230.000122197,184742.00012159348,-0.10726741638710202,51.545814749779964,11/27/2022
Vision Video Bar,Hackney,,10008291713,E09000012,Dalston,E05009370,588 Kingsland Road,Hackney,,533546.000122197,184755.00012159348,-0.07387890822395977,51.5453881668784,11/27/2022
The Eagle,Hackney,,100000000000,E09000012,Hackney Wick,E05009374,103 Wick Road,Hackney,,535907.000122197,184765.00012159348,-0.03984382726569703,51.54491428765852,11/27/2022
The Duke Of Wellington,Hackney,www.thedukeofwellington.london/,100000000000,E09000012,De Beauvoir,E05009371,119 Balls Pond Road,Hackney,,533189.000122197,184781.00012159348,-0.07901492305611188,51.54570622323455,11/27/2022
The Garage,Islington,www.thegaragehighbury.com,10008978416,E09000019,Highbury East,E05000372,20-26 Highbury Corner,Islington,,531585.000122197,184794.00012159348,-0.10213081342460245,51.54619941976346,11/27/2022
Globe In Morning Lane,Hackney,,100000000000,E09000012,Homerton,E05009376,20 Morning Lane,Hackney,,535050.000122197,184795.00012159348,-0.05218491953452769,51.545389677268865,11/27/2022
